date,up_rain_sum,stage_mean,stage_max,up_rain_prev1,up_rain_prev3,up_rain_prev7,stage_max_prev1,stage_mean_prev1,is_flood,gurd_rain,gurd_rain_prev1,gurd_rain_prev3,gurd_rain_prev7
2021-06-05,5.712651542,348.8567083333333,349.178,15.859304947,16.807934304000007,20.717426253,349.04,348.7223727272727,False,0.0,0.0,0.0,0.0
2021-06-06,1.283248442,349.0924166666667,349.316,5.712651542,22.439265275000007,26.430077795000003,349.178,348.8567083333333,False,0.0,0.0,0.0,0.0
2021-06-07,1.683046314,348.9837916666667,349.153,1.283248442,22.855204931000006,27.713326237,349.316,349.0924166666667,False,0.0,0.0,0.0,0.0
2021-06-08,1.219379614,349.1895416666667,349.51,1.683046314,8.678946298000007,29.396372551000002,349.153,348.9837916666667,False,0.0,0.0,0.0,0.0
2021-06-09,2.569310814,349.2091666666667,349.36,1.219379614,4.185674370000007,26.706260216,349.51,349.1895416666667,False,0.0,0.0,0.0,0.0
2021-06-10,0.20254255499999999,349.18758333333335,349.694,2.569310814,5.471736742000007,29.194250459000003,349.36,349.2091666666667,False,0.0,0.0,0.0,0.0
2021-06-11,0.556181149,349.07958333333335,349.55,0.20254255499999999,3.991232983000007,28.529484228,349.694,349.18758333333335,False,0.0,0.0,0.0,0.0
2021-06-12,1.007520756,349.00635416666665,349.338,0.556181149,3.328034518000007,13.226360430000002,349.55,349.07958333333335,True,0.0,0.0,0.0,0.0
2021-06-13,0.0,349.0619166666667,349.339,1.007520756,1.766244460000007,8.521229644000002,349.338,349.00635416666665,True,0.0,0.0,0.0,0.0
2021-06-14,0.0,349.11969090909093,349.592,0.0,1.563701905000007,7.237981202000002,349.339,349.0619166666667,True,0.0,0.0,0.0,0.0
2021-06-15,0.0,349.176375,349.399,0.0,1.007520756000007,5.554934888000002,349.592,349.11969090909093,True,0.0,0.0,0.0,0.0
2021-06-16,0.0,349.12037499999997,349.322,0.0,0.0,4.335555274000002,349.399,349.176375,False,0.0,0.0,0.0,0.0
2021-06-17,0.0,349.2605833333334,349.433,0.0,0.0,1.7662444600000016,349.322,349.12037499999997,False,0.0,0.0,0.0,0.0
2021-06-18,0.0,349.3066666666667,349.549,0.0,0.0,1.5637019050000016,349.433,349.2605833333334,False,0.0,0.0,0.0,0.0
2021-06-19,0.0,349.2291666666667,349.375,0.0,0.0,1.0075207560000017,349.549,349.3066666666667,False,0.0,0.0,0.0,0.0
2021-06-20,0.0,348.5924166666667,349.226,0.0,0.0,0.0,349.375,349.2291666666667,False,0.0,0.0,0.0,0.0
2021-06-21,0.0,349.0271697530864,349.509,0.0,0.0,0.0,349.226,348.5924166666667,False,0.0,0.0,0.0,0.0
2021-06-22,0.0,349.4887703703704,349.523,0.0,0.0,0.0,349.509,349.0271697530864,False,0.0,0.0,0.0,0.0
2021-06-23,0.0,349.1483125,349.496,0.0,0.0,0.0,349.523,349.4887703703704,False,0.0,0.0,0.0,0.0
2021-06-24,0.0,348.9456374853114,349.428,0.0,0.0,0.0,349.496,349.1483125,False,0.0,0.0,0.0,0.0
2021-06-25,0.0,347.752,347.752,0.0,0.0,0.0,349.428,348.9456374853114,False,0.0,0.0,0.0,0.0
2021-06-26,0.0,349.2561666666666,349.519,0.0,0.0,0.0,347.752,347.752,False,0.0,0.0,0.0,0.0
2021-06-27,0.0,349.45937499999997,349.734,0.0,0.0,0.0,349.519,349.2561666666666,False,0.0,0.0,0.0,0.0
2021-06-28,0.0,349.679,349.691,0.0,0.0,0.0,349.734,349.45937499999997,False,0.0,0.0,0.0,0.0
2021-07-08,0.30944035999999997,349.2086994219653,349.209,0.0,0.0,0.0,349.691,349.679,False,0.0,0.0,0.0,0.0
2021-08-20,0.0,349.10275,349.157,0.30944035999999997,0.3094403600000071,0.30944036000000175,349.209,349.2086994219653,False,0.0,0.0,0.0,0.0
2021-08-21,0.0,348.94393562708103,348.94787125416207,0.0,0.3094403600000071,0.30944036000000175,349.157,349.10275,False,0.0,0.0,0.0,0.0
2021-09-27,0.0,349.41575,349.628,0.0,0.3094403600000071,0.30944036000000175,348.94787125416207,348.94393562708103,False,0.0,0.0,0.0,0.0
2021-09-28,0.0,349.225875,349.479,0.0,0.0,0.30944036000000175,349.628,349.41575,False,0.0,0.0,0.0,0.0
2021-09-29,0.0,349.19420833333334,349.437,0.0,0.0,0.30944036000000175,349.479,349.225875,False,0.0,0.0,0.0,0.0
2021-09-30,0.0,349.3283489583334,349.417,0.0,0.0,0.30944036000000175,349.437,349.19420833333334,False,0.0,0.0,0.0,0.0
2021-10-01,0.267179519,349.3483977411478,349.417,0.0,0.0,0.30944036000000175,349.417,349.3283489583334,False,0.0,0.0,0.0,0.0
2021-10-02,0.08203453100000001,349.3014487179487,349.3028205128205,0.267179519,0.2671795190000071,0.26717951900000175,349.417,349.3483977411478,True,0.0,0.0,0.0,0.0
2021-10-03,1.8293101170000001,348.41425,349.428,0.08203453100000001,0.3492140500000071,0.3492140500000018,349.3028205128205,349.3014487179487,True,0.0,0.0,0.0,0.0
2021-10-04,0.03828268,334.68170833333335,349.481,1.8293101170000001,2.178524167000007,2.1785241670000017,349.428,348.41425,True,0.0,0.0,0.0,0.0
2021-10-05,2.8017716979999996,347.6755590062112,349.427,0.03828268,1.9496273280000074,2.2168068470000017,349.481,334.68170833333335,True,0.0,0.0,0.0,0.0
2021-10-06,26.835782497,317.81058333333334,346.717,2.8017716979999996,4.669364495000007,5.018578545000001,349.427,347.6755590062112,True,0.0,0.0,0.0,0.0
2021-10-07,4.341021829,346.6992083333334,346.708,26.835782497,29.67583687500001,31.854361042,346.717,317.81058333333334,True,0.0,0.0,0.0,0.0
2021-10-08,6.161812100000001,72.22758333333333,346.696,4.341021829,33.978576024000006,36.195382871,346.708,346.6992083333334,True,0.0,0.0,0.0,0.0
2021-10-09,6.186277454000001,0.0,0.0,6.161812100000001,37.33861642600001,42.090015451999996,346.696,72.22758333333333,False,0.0,0.0,0.0,0.0
2021-10-10,0.557670288,0.0,0.0,6.186277454000001,16.689111383000007,48.194258375000004,0.0,0.0,False,0.0,0.0,0.0,0.0
2021-10-11,0.068209458,0.0,0.0,0.557670288,12.905759842000009,46.922618546,0.0,0.0,False,0.0,0.0,0.0,0.0
2021-10-12,0.372314079,0.0,0.0,0.068209458,6.812157200000008,46.952545324,0.0,0.0,False,0.0,0.0,0.0,0.0
2021-10-13,0.0,0.0,0.0,0.372314079,0.9981938250000071,44.523087705,0.0,0.0,False,0.0,0.0,0.0,0.0
2021-10-14,0.0,19.056088235294116,49.839,0.0,0.4405235370000071,17.687305208,0.0,0.0,False,0.0,0.0,0.0,0.0
2021-10-17,0.0,348.8764375,348.881,0.0,0.3723140790000071,13.346283379000003,49.839,19.056088235294116,False,0.0,0.0,0.0,0.0
2021-10-18,0.0,348.8917916666667,348.903,0.0,0.0,7.184471279,348.881,348.8764375,False,0.0,0.0,0.0,0.0
2021-10-19,0.0,348.9035416666666,348.915,0.0,0.0,0.998193825,348.903,348.8917916666667,False,0.0,0.0,0.0,0.0
2021-10-20,0.0,348.91275,348.923,0.0,0.0,0.440523537,348.915,348.9035416666666,False,0.0,0.0,0.0,0.0
2021-10-21,0.0,348.9287708333333,348.973,0.0,0.0,0.372314079,348.923,348.91275,False,0.0,0.0,0.0,0.0
2021-10-22,0.0,347.20395833333333,348.91,0.0,0.0,0.0,348.973,348.9287708333333,False,0.0,0.0,0.0,0.0
2021-10-23,0.0,346.7238333333333,346.816,0.0,0.0,0.0,348.91,347.20395833333333,True,0.0,0.0,0.0,0.0
2021-10-24,0.0,317.7760416666667,346.73,0.0,0.0,0.0,346.816,346.7238333333333,True,0.0,0.0,0.0,0.0
2021-10-25,0.0,275.6661666666667,349.305,0.0,0.0,0.0,346.73,317.7760416666667,True,0.0,0.0,0.0,0.0
2021-10-26,0.0,245.92075,348.832,0.0,0.0,0.0,349.305,275.6661666666667,True,0.0,0.0,0.0,0.0
2021-10-27,0.0,289.9644583333333,349.302,0.0,0.0,0.0,348.832,245.92075,True,0.0,0.0,0.0,0.0
2021-10-28,0.0,304.0743333333333,348.022,0.0,0.0,0.0,349.302,289.9644583333333,True,0.0,0.0,0.0,0.0
2021-10-29,0.0,348.1034583333333,349.037,0.0,0.0,0.0,348.022,304.0743333333333,True,0.0,0.0,0.0,0.0
2021-10-30,0.0,347.8134166666667,348.819,0.0,0.0,0.0,349.037,348.1034583333333,False,0.0,0.0,0.0,0.0
2021-10-31,0.0,334.4074166666667,349.028,0.0,0.0,0.0,348.819,347.8134166666667,False,0.0,0.0,0.0,0.0
2021-11-01,0.979757827,349.1074791666667,349.368,0.0,0.0,0.0,349.028,334.4074166666667,False,0.0,0.0,0.0,0.0
2021-11-02,0.165602546,348.312875,349.037,0.979757827,0.9797578270000071,0.979757827,349.368,349.1074791666667,False,0.0,0.0,0.0,0.0
2021-11-03,1.064529444,347.1112083333333,348.342,0.165602546,1.145360373000007,1.145360373,349.037,348.312875,False,0.0,0.0,0.0,0.0
2021-11-04,0.426720425,332.88308333333333,348.549,1.064529444,2.2098898170000068,2.2098898169999996,348.342,347.1112083333333,False,0.0,0.0,0.0,0.0
2021-11-05,4.479714543,348.17137499999995,349.033,0.426720425,1.656852415000007,2.6366102419999997,348.549,332.88308333333333,False,0.0,0.0,0.0,0.0
2021-11-06,2.935813742,348.78074999999995,349.082,4.479714543,5.970964412000007,7.116324785,349.033,348.17137499999995,False,0.0,0.0,0.0,0.0
2021-11-07,17.99804455,349.0355,349.095,2.935813742,7.842248710000007,10.052138527,349.082,348.78074999999995,False,0.0,0.0,0.0,0.0
2021-11-08,1.7932123439999998,348.5254791666666,349.26,17.99804455,25.413572835000007,28.050183077,349.095,349.0355,False,0.0,0.0,0.0,0.0
2021-11-09,18.233250137,348.22616666666664,349.153,1.7932123439999998,22.727070636000008,28.863637594,349.26,348.5254791666666,False,0.0,0.0,0.0,0.0
2021-11-10,0.175933277,348.7336666666667,349.243,18.233250137,38.024507031000006,46.931285185,349.153,348.22616666666664,False,0.0,0.0,0.0,0.0
2021-11-11,0.066523897,348.968375,349.069,0.175933277,20.202395758000005,46.042689018,349.243,348.7336666666667,False,0.0,0.0,0.0,0.0
2021-11-12,0.250038315,348.6981666666666,349.195,0.066523897,18.475707311000004,45.68249249,349.069,348.968375,False,0.0,0.0,0.0,0.0
2021-11-13,0.0,348.97504166666664,349.125,0.250038315,0.4924954890000071,41.452816262,349.195,348.6981666666666,False,0.0,0.0,0.0,0.0
2021-11-14,0.0,348.5715416666667,348.984,0.0,0.3165622120000071,38.51700252,349.125,348.97504166666664,False,0.0,0.0,0.0,0.0
2021-11-15,0.0,349.0710833333333,349.144,0.0,0.2500383150000071,20.51895797,348.984,348.5715416666667,False,0.0,0.0,0.0,0.0
2021-11-16,0.0,349.04045833333333,349.23,0.0,0.0,18.725745626,349.144,349.0710833333333,False,0.0,0.0,0.0,0.0
2021-11-17,0.0,348.97712499999994,349.157,0.0,0.0,0.492495489,349.23,349.04045833333333,False,0.0,0.0,0.0,0.0
2021-11-18,0.0,349.033375,349.153,0.0,0.0,0.316562212,349.157,348.97712499999994,False,0.0,0.0,0.0,0.0
2021-11-19,0.0,348.9577916666667,349.2,0.0,0.0,0.250038315,349.153,349.033375,False,0.0,0.0,0.0,0.0
2021-11-20,0.0,349.04833333333335,349.38,0.0,0.0,0.0,349.2,348.9577916666667,False,0.0,0.0,0.0,0.0
2021-11-21,0.0,348.9674166666667,349.195,0.0,0.0,0.0,349.38,349.04833333333335,False,0.0,0.0,0.0,0.0
2021-11-22,0.0,348.96541666666667,349.226,0.0,0.0,0.0,349.195,348.9674166666667,False,0.0,0.0,0.0,0.0
2021-11-23,0.0,349.1000833333333,349.424,0.0,0.0,0.0,349.226,348.96541666666667,False,0.0,0.0,0.0,0.0
2021-11-24,0.0,349.05850000000004,349.326,0.0,0.0,0.0,349.424,349.1000833333333,False,0.0,0.0,0.0,0.0
2021-11-25,0.0,348.981125,349.248,0.0,0.0,0.0,349.326,349.05850000000004,False,0.0,0.0,0.0,0.0
2021-11-26,0.0,348.98825000000005,349.261,0.0,0.0,0.0,349.248,348.981125,False,0.0,0.0,0.0,0.0
2021-11-27,0.0,349.0251666666666,349.415,0.0,0.0,0.0,349.261,348.98825000000005,False,0.0,0.0,0.0,0.0
2021-11-28,0.0,349.0498333333333,349.289,0.0,0.0,0.0,349.415,349.0251666666666,False,0.0,0.0,0.0,0.0
2021-11-29,0.0,349.20629166666663,349.421,0.0,0.0,0.0,349.289,349.0498333333333,False,0.0,0.0,0.0,0.0
2021-11-30,0.0,349.0505,349.256,0.0,0.0,0.0,349.421,349.20629166666663,False,0.0,0.0,0.0,0.0
2021-12-01,0.625651531,348.888625,349.252,0.0,0.0,0.0,349.256,349.0505,True,0.0,0.0,0.0,0.0
2021-12-02,0.076923879,348.92008333333337,349.295,0.625651531,0.6256515310000071,0.625651531,349.252,348.888625,True,0.0,0.0,0.0,0.0
2021-12-03,5.170189303,348.702375,349.509,0.076923879,0.7025754100000071,0.70257541,349.295,348.92008333333337,True,0.0,0.0,0.0,0.0
2021-12-04,1.4527998309999999,348.91383333333334,349.239,5.170189303,5.872764713000007,5.872764713,349.509,348.702375,False,0.0,0.0,0.0,0.0
2021-12-05,12.84911356,348.58391666666665,349.208,1.4527998309999999,6.699913013000007,7.325564544,349.239,348.91383333333334,False,0.0,0.0,0.0,0.0
2021-12-06,14.969066085,348.61987500000004,349.351,12.84911356,19.472102694000007,20.174678103999998,349.208,348.58391666666665,False,0.0,0.0,0.0,0.0
2021-12-07,215.451828413,348.77875,349.266,14.969066085,29.270979476000008,35.143744188999996,349.351,348.61987500000004,False,0.0,0.0,0.0,0.0
2021-12-08,1.557077414,348.25908333333336,349.322,215.451828413,243.270008058,250.59557260199998,349.266,348.77875,False,0.0,0.0,0.0,0.0
2021-12-09,11.305039371,347.8760833333333,349.087,1.557077414,231.977971912,251.52699848499998,349.322,348.25908333333336,False,0.0,0.0,0.0,0.0
2021-12-10,0.09021854,348.8731666666667,349.584,11.305039371,228.31394519800003,262.75511397699995,349.087,347.8760833333333,False,0.0,0.0,0.0,0.0
2021-12-11,0.196283671,348.86965071770334,348.941,0.09021854,12.952335325000028,257.675143214,349.584,348.8731666666667,False,0.0,0.0,0.0,0.0
2021-12-12,0.0,348.903,348.903,0.196283671,11.591541582000028,256.418627054,348.941,348.86965071770334,False,0.0,0.0,0.0,0.0
2021-12-13,0.0,348.84835000000004,348.89,0.0,0.28650221100002843,243.56951349399998,348.903,348.903,False,0.0,0.0,0.0,0.0
2021-12-14,0.0,348.97545454545457,349.204,0.0,0.19628367100002841,228.600447409,348.89,348.84835000000004,False,0.0,0.0,0.0,0.0
2021-12-15,0.0,349.18775,349.395,0.0,0.0,13.148618996,349.204,348.97545454545457,False,0.0,0.0,0.0,0.0
2021-12-16,0.0,348.9177916666667,349.29,0.0,0.0,11.591541582,349.395,349.18775,False,0.0,0.0,0.0,0.0
2021-12-17,0.0,348.96675,349.365,0.0,0.0,0.286502211,349.29,348.9177916666667,False,0.0,0.0,0.0,0.0
2021-12-18,0.0,348.94854166666664,349.408,0.0,0.0,0.196283671,349.365,348.96675,False,0.0,0.0,0.0,0.0
2021-12-19,0.0,348.98075,349.203,0.0,0.0,0.0,349.408,348.94854166666664,False,0.0,0.0,0.0,0.0
2021-12-20,0.0,349.010875,349.348,0.0,0.0,0.0,349.203,348.98075,False,0.0,0.0,0.0,0.0
2021-12-21,0.0,349.01483333333334,349.462,0.0,0.0,0.0,349.348,349.010875,False,0.0,0.0,0.0,0.0
2021-12-22,0.0,349.08954166666666,349.385,0.0,0.0,0.0,349.462,349.01483333333334,False,0.0,0.0,0.0,0.0
2021-12-23,0.0,348.94379166666664,349.251,0.0,0.0,0.0,349.385,349.08954166666666,False,0.0,0.0,0.0,0.0
2021-12-24,0.0,348.916125,349.346,0.0,0.0,0.0,349.251,348.94379166666664,False,0.0,0.0,0.0,0.0
2021-12-25,0.0,348.7012424242424,348.976,0.0,0.0,0.0,349.346,348.916125,False,0.0,0.0,0.0,0.0
2021-12-26,0.0,348.94861212121214,348.953,0.0,0.0,0.0,348.976,348.7012424242424,False,0.0,0.0,0.0,0.0
2021-12-27,0.0,349.0176666666666,349.253,0.0,0.0,0.0,348.953,348.94861212121214,False,0.0,0.0,0.0,0.0
2021-12-28,0.0,348.9180833333333,349.274,0.0,0.0,0.0,349.253,349.0176666666666,False,0.0,0.0,0.0,0.0
2021-12-29,0.0,348.95283333333333,349.169,0.0,0.0,0.0,349.274,348.9180833333333,False,0.0,0.0,0.0,0.0
2021-12-30,0.0,348.94350000000003,349.027,0.0,0.0,0.0,349.169,348.95283333333333,False,0.0,0.0,0.0,0.0
2021-12-31,0.0,348.9166666666667,349.061,0.0,0.0,0.0,349.027,348.94350000000003,0.0,0.0,0.0,0.0,0.0
2022-01-01,0.081807135,347.7003833333334,348.2795,0.0,0.0,0.0,349.061,348.9166666666667,False,0.0,0.0,0.0,0.0
2022-01-02,1.033738181,349.14875619834714,349.299,0.081807135,0.08180713500002842,0.081807135,348.2795,347.7003833333334,False,0.0,0.0,0.0,0.0
2022-01-03,2.061017708,349.0517909090909,349.0709090909091,1.033738181,1.1155453160000284,1.115545316,349.299,349.14875619834714,False,0.0,0.0,0.0,0.0
2022-01-04,0.162361071,349.1674545454546,349.372,2.061017708,3.1765630240000284,3.176563024,349.0709090909091,349.0517909090909,False,0.0,0.0,0.0,0.0
2022-01-05,0.782573546,349.41225000000003,349.618,0.162361071,3.2571169600000283,3.338924095,349.372,349.1674545454546,True,0.0,0.0,0.0,0.0
2022-01-06,1.955768311,349.35179166666666,349.509,0.782573546,3.0059523250000284,4.1214976409999995,349.618,349.41225000000003,True,0.0,0.0,0.0,0.0
2022-01-07,19.060762444,349.19262499999996,349.283,1.955768311,2.9007029280000283,6.077265951999999,349.509,349.35179166666666,True,0.0,0.0,0.0,0.0
2022-01-08,1.349594375,348.66283333333337,349.165,19.060762444,21.79910430100003,25.138028396000003,349.283,349.19262499999996,True,0.0,0.0,0.0,0.0
2022-01-09,0.409976794,348.44836363636364,348.955,1.349594375,22.36612513000003,26.405815636,349.165,348.66283333333337,True,0.0,0.0,0.0,0.0
2022-01-10,0.58537961,348.43681250000003,348.997,0.409976794,20.82033361300003,25.782054249,348.955,348.44836363636364,True,0.0,0.0,0.0,0.0
2022-01-11,2.639482954,348.35375,349.16,0.58537961,2.344950779000032,24.306416151,348.997,348.43681250000003,True,0.0,0.0,0.0,0.0
2022-01-12,0.247778375,348.22658333333334,349.171,2.639482954,3.6348393580000318,26.783538034,349.16,348.35375,True,0.0,0.0,0.0,0.0
2022-01-13,0.0,348.22091666666665,348.803,0.247778375,3.4726409390000317,26.248742862999997,349.171,348.22658333333334,True,0.0,0.0,0.0,0.0
2022-01-14,0.0,348.1390416666666,348.752,0.0,2.8872613290000313,24.292974551999997,348.803,348.22091666666665,True,0.0,0.0,0.0,0.0
2022-01-15,0.0,346.79225,346.904,0.0,0.24777837500003153,5.232212107999996,348.752,348.1390416666666,False,0.0,0.0,0.0,0.0
2022-01-16,0.0,346.7114477124183,346.713,0.0,0.0,3.8826177329999965,346.904,346.79225,False,0.0,0.0,0.0,0.0
2022-01-17,0.0,346.69783333333334,346.71,0.0,0.0,3.472640938999996,346.713,346.7114477124183,False,0.0,0.0,0.0,0.0
2022-01-18,0.0,346.6802333333333,346.692,0.0,0.0,2.8872613289999967,346.71,346.69783333333334,False,0.0,0.0,0.0,0.0
2022-01-19,0.0,346.67672500000003,346.679,0.0,0.0,0.24777837499999644,346.692,346.6802333333333,False,0.0,0.0,0.0,0.0
2022-01-20,0.0,348.085875,349.529,0.0,0.0,0.0,346.679,346.67672500000003,False,0.0,0.0,0.0,0.0
2022-01-21,0.0,317.90454166666666,347.207,0.0,0.0,0.0,349.529,348.085875,False,0.0,0.0,0.0,0.0
2022-01-22,0.0,346.67968333333334,346.6825,0.0,0.0,0.0,347.207,317.90454166666666,False,0.0,0.0,0.0,0.0
2022-01-23,0.0,346.6893181818182,346.709,0.0,0.0,0.0,346.6825,346.67968333333334,False,0.0,0.0,0.0,0.0
2022-01-24,0.0,346.68433066666665,346.691,0.0,0.0,0.0,346.709,346.6893181818182,False,0.0,0.0,0.0,0.0
2022-01-25,0.0,346.69123015873015,346.696,0.0,0.0,0.0,346.691,346.68433066666665,False,0.0,0.0,0.0,0.0
2022-01-26,0.0,243.5730486111111,346.699,0.0,0.0,0.0,346.696,346.69123015873015,False,0.0,0.0,0.0,0.0
2022-01-27,0.0,345.5456875,348.947,0.0,0.0,0.0,346.699,243.5730486111111,False,0.0,0.0,0.0,0.0
2022-01-28,0.0,325.9603333333333,349.29,0.0,0.0,0.0,348.947,345.5456875,False,0.0,0.0,0.0,0.0
2022-01-29,0.0,311.37604166666665,348.796,0.0,0.0,0.0,349.29,325.9603333333333,False,0.0,0.0,0.0,0.0
2022-01-30,0.0,332.51827083333336,347.75,0.0,0.0,0.0,348.796,311.37604166666665,False,0.0,0.0,0.0,0.0
2022-01-31,0.0,347.50429166666663,349.354,0.0,0.0,0.0,347.75,332.51827083333336,False,0.0,0.0,0.0,0.0
2022-02-01,0.817504491,347.5671041666667,349.644,0.0,0.0,0.0,349.354,347.50429166666663,False,0.0,0.0,0.0,0.0
2022-02-02,4.578421487,332.659375,347.904,0.817504491,0.8175044910000315,0.8175044909999964,349.644,347.5671041666667,False,0.0,0.0,0.0,0.0
2022-02-03,1.104337211,332.85154166666666,349.679,4.578421487,5.395925978000031,5.395925977999997,347.904,332.659375,False,0.0,0.0,0.0,0.0
2022-02-04,0.079505354,347.18931249999997,348.742,1.104337211,6.500263189000031,6.5002631889999964,349.679,332.85154166666666,False,0.0,0.0,0.0,0.0
2022-02-05,1.118946333,348.0344583333333,349.5,0.079505354,5.762264052000031,6.579768542999997,348.742,347.18931249999997,False,0.0,0.0,0.0,0.0
2022-02-06,1.175316124,332.4150416666667,348.739,1.118946333,2.3027888980000313,7.698714875999997,349.5,348.0344583333333,False,0.0,0.0,0.0,0.0
2022-02-07,5.676001412,347.5642083333333,348.739,1.175316124,2.373767811000031,8.874030999999997,348.739,332.4150416666667,False,0.0,0.0,0.0,0.0
2022-02-08,0.505595652,347.23966666666666,348.147,5.676001412,7.97026386900003,14.550032411999997,348.739,347.5642083333333,False,0.0,0.0,0.0,0.0
2022-02-09,3.475090972,346.66544736842104,346.674,0.505595652,7.35691318800003,14.238123572999998,348.147,347.23966666666666,False,0.0,0.0,0.0,0.0
2022-02-10,0.381702134,346.66297872340425,346.674,3.475090972,9.65668803600003,13.134793057999996,346.674,346.66544736842104,False,0.0,0.0,0.0,0.0
2022-02-11,0.22070853799999998,346.6706489361702,346.67265957446807,0.381702134,4.36238875800003,12.412157980999996,346.674,346.66297872340425,False,0.0,0.0,0.0,0.0
2022-02-12,0.054032456,346.64323375931843,346.653,0.22070853799999998,4.07750164400003,12.553361164999997,346.67265957446807,346.6706489361702,False,0.0,0.0,0.0,0.0
2022-02-13,0.0,346.6009133830316,346.62695669151583,0.054032456,0.6564431280000302,11.488447287999996,346.653,346.64323375931843,False,0.0,0.0,0.0,0.0
2025-01-04,0.394212652,177.9463157894737,181.618,0.0,0.27474099400003016,10.313131163999996,346.62695669151583,346.6009133830316,False,0.0,0.0,0.0,0.0
2025-01-05,2.704225947,180.66129166666667,180.95000000000002,0.394212652,0.44824510800003015,5.031342403999996,181.618,177.9463157894737,False,0.0,0.0,0.0,0.0
2025-01-06,2.837695823,180.78093750000002,181.11100000000002,2.704225947,3.09843859900003,7.229972698999996,180.95000000000002,180.66129166666667,False,0.0,0.0,0.0,0.0
2025-01-07,1.475960265,180.69316666666668,181.09150000000002,2.837695823,5.93613442200003,6.592577549999996,181.11100000000002,180.78093750000002,False,0.0,0.0,0.0,0.0
2025-01-08,96.442948523,180.74708333333334,180.971,1.475960265,7.01788203500003,7.686835680999996,181.09150000000002,180.69316666666668,False,0.0,0.0,0.0,0.0
2025-01-09,83.217614637,180.96320833333334,181.299,96.442948523,100.75660461100003,103.90907566599999,180.971,180.74708333333334,False,0.0,0.0,0.0,0.0
2025-01-10,0.0,180.93050000000002,181.24,83.217614637,181.136523425,187.072657847,181.299,180.96320833333334,False,0.0,0.0,0.0,0.0
2025-01-11,0.0,180.73810416666666,181.1585,0.0,179.66056316000004,187.072657847,181.24,180.93050000000002,False,0.0,0.0,0.0,0.0
2025-01-12,0.0,180.61925,180.91500000000002,0.0,83.21761463700003,186.678445195,181.1585,180.73810416666666,False,0.0,0.0,0.0,0.0
2025-01-13,0.0,180.69627083333333,180.9615,0.0,0.0,183.974219248,180.91500000000002,180.61925,False,0.0,0.0,0.0,0.0
2025-01-14,0.0,180.4843125,181.05249999999998,0.0,0.0,181.13652342499998,180.9615,180.69627083333333,False,0.0,0.0,0.0,0.0
2025-01-15,0.0,180.30145833333336,180.482,0.0,0.0,179.66056315999998,181.05249999999998,180.4843125,False,0.0,0.0,0.0,0.0
2025-01-16,0.0,180.55058333333332,180.93349999999998,0.0,0.0,83.217614637,180.482,180.30145833333336,False,0.0,0.0,0.0,0.0
2025-01-17,0.0,180.42510416666667,180.8825,0.0,0.0,0.0,180.93349999999998,180.55058333333332,False,0.0,0.0,0.0,0.0
2025-01-18,0.0,180.37791666666666,180.68300000000002,0.0,0.0,0.0,180.8825,180.42510416666667,False,0.0,0.0,0.0,0.0
2025-01-19,0.0,180.37352083333334,180.6535,0.0,0.0,0.0,180.68300000000002,180.37791666666666,False,0.0,0.0,0.0,0.0
2025-01-20,0.0,180.43393749999998,180.68900000000002,0.0,0.0,0.0,180.6535,180.37352083333334,False,0.0,0.0,0.0,0.0
2025-01-21,0.0,180.440875,180.81900000000002,0.0,0.0,0.0,180.68900000000002,180.43393749999998,False,0.0,0.0,0.0,0.0
2025-01-22,0.0,180.67502083333332,180.98950000000002,0.0,0.0,0.0,180.81900000000002,180.440875,False,0.0,0.0,0.0,0.0
2025-01-23,0.0,180.68579166666666,181.014,0.0,0.0,0.0,180.98950000000002,180.67502083333332,False,0.0,0.0,0.0,0.0
2025-01-24,0.0,180.60064583333335,181.0315,0.0,0.0,0.0,181.014,180.68579166666666,False,0.0,0.0,0.0,0.0
2025-01-25,0.0,180.45408333333333,180.772,0.0,0.0,0.0,181.0315,180.60064583333335,False,0.0,0.0,0.0,0.0
2025-01-26,0.0,180.54666666666665,180.8775,0.0,0.0,0.0,180.772,180.45408333333333,False,0.0,0.0,0.0,0.0
2025-01-27,0.0,180.5834166666667,180.8605,0.0,0.0,0.0,180.8775,180.54666666666665,False,0.0,0.0,0.0,0.0
2025-01-28,0.0,180.64920833333335,180.916,0.0,0.0,0.0,180.8605,180.5834166666667,False,0.0,0.0,0.0,0.0
2025-01-29,0.0,180.73225000000002,181.04999999999998,0.0,0.0,0.0,180.916,180.64920833333335,False,0.0,0.0,0.0,0.0
2025-01-30,0.0,184.24985416666667,264.7875,0.0,0.0,0.0,181.04999999999998,180.73225000000002,False,0.0,0.0,0.0,0.0
2025-01-31,0.0,180.7699375,181.06550000000001,0.0,0.0,0.0,264.7875,184.24985416666667,False,0.0,0.0,0.0,0.0
2025-02-01,2.789527626,187.86539583333334,348.739,0.0,0.0,0.0,181.06550000000001,180.7699375,False,0.0,0.0,0.0,0.0
2025-02-02,0.067686577,180.9683125,181.305,2.789527626,2.7895276260000283,2.789527626,348.739,187.86539583333334,False,0.0,0.0,0.0,0.0
2025-02-03,0.124200488,180.9073125,181.24,0.067686577,2.8572142030000283,2.857214203,181.305,180.9683125,False,0.0,0.0,0.0,0.0
2025-02-04,0.18475286800000001,180.74504166666668,181.103,0.124200488,2.9814146910000283,2.981414691,181.24,180.9073125,False,0.0,0.0,0.0,0.0
